net.0.weight,net.2.weight,net.4.weight
4.627920627593994,4.5562663078308105,0.8013360500335693
4.658864498138428,4.539614677429199,0.817315936088562
4.712210178375244,4.543623447418213,0.8481810092926025
4.788199424743652,4.572986602783203,0.8974099159240723
4.874401092529297,4.615285396575928,0.9506654143333435
4.972864151000977,4.664429187774658,1.0091489553451538
5.082324981689453,4.734726905822754,1.0785950422286987
5.200353622436523,4.818268299102783,1.164145588874817
5.325381278991699,4.916678428649902,1.260575771331787
5.457347393035889,5.024718284606934,1.3628084659576416
5.586287975311279,5.132385730743408,1.4605039358139038
